Date,AAPL,GOOG,MSFT,AMZN,FB
2017-10-13,151.8326416015625,989.6799926757812,74.6864242553711,1002.9400024414062,173.74000549316406
2017-10-16,154.62770080566406,992.0,74.84063720703125,1006.3400268554688,174.52000427246094
2017-10-17,155.1983184814453,992.1799926757812,74.78280639648438,1009.1300048828125,176.11000061035156
2017-10-18,154.5116424560547,992.8099975585938,74.80209350585938,997.0,176.02999877929688
2017-10-19,150.85580444335938,984.4500122070312,75.09124755859375,986.6099853515625,174.55999755859375
2017-10-20,151.11695861816406,988.2000122070312,75.95867919921875,982.9099731445312,174.97999572753906
2017-10-23,151.03958129882812,968.4500122070312,75.97795867919922,966.2999877929688,171.27000427246094
2017-10-24,151.9390106201172,970.5399780273438,76.00686645507812,975.9000244140625,171.8000030517578
2017-10-25,151.2716827392578,973.3300170898438,75.78519439697266,972.9099731445312,170.60000610351562
2017-10-26,152.2388153076172,972.5599975585938,75.91047668457031,972.4299926757812,170.6300048828125
2017-10-27,157.69354248046875,1019.27001953125,80.77776336669922,1100.949951171875,177.8800048828125
2017-10-30,161.2429962158203,1017.1099853515625,80.8548812866211,1110.8499755859375,179.8699951171875
2017-10-31,163.48675537109375,1016.6400146484375,80.17057800292969,1105.280029296875,180.05999755859375
2017-11-01,161.4073944091797,1025.5,80.17057800292969,1103.6800537109375,182.66000366210938
2017-11-02,162.5873260498047,1025.5799560546875,81.00909423828125,1094.219970703125,178.9199981689453
2017-11-03,166.83311462402344,1032.47998046875,81.09581756591797,1111.5999755859375,178.9199981689453
2017-11-06,168.52561950683594,1025.9000244140625,81.41389465332031,1120.6600341796875,180.1699981689453
2017-11-07,169.0672149658203,1033.3299560546875,81.22112274169922,1123.1700439453125,180.25
2017-11-08,170.45025634765625,1039.8499755859375,81.50064086914062,1132.8800048828125,179.55999755859375
2017-11-09,170.1020965576172,1031.260009765625,81.04763793945312,1129.1300048828125,179.3000030517578
2017-11-10,169.53909301757812,1028.0699462890625,80.83560180664062,1125.3499755859375,178.4600067138672
2017-11-13,168.8596649169922,1025.75,80.89342498779297,1129.1700439453125,178.77000427246094
